major_special_id,major_code,major_name,school_tier,school_tier_name,sample_school_id,sample_school_name,sample_school_rank,sample_school_province,offer_count_in_tier,evaluation_label,directions,confidence,tier_interpretation,sample_basis
9598,300105,高速铁路运营管理,3,普通应用/职业供给高校,,,,,0,弱相关,artificial_intelligence,low,普通应用/职业供给高校中未找到开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为artificial_intelligence。,该层级未找到开设样本，按专业属性估算
9910,300106,高速铁路通信技术,1,头部/强研究型高校,,,,,0,否,,low,头部/强研究型高校中未找到开设样本；当前规则未把该专业作为新质生产力核心或直接支撑。,该层级未找到开设样本，按专业属性估算
9910,300106,高速铁路通信技术,2,区域重点/特色优势高校,,,,,0,否,,low,区域重点/特色优势高校中未找到开设样本；当前更像传统专业供给，需结合具体学校特色复核。,该层级未找到开设样本，按专业属性估算
9910,300106,高速铁路通信技术,3,普通应用/职业供给高校,,,,,0,否,,low,普通应用/职业供给高校中未找到开设样本；当前不建议直接标为新质生产力专业。,该层级未找到开设样本，按专业属性估算
9911,300107,高速铁路智能供电技术,1,头部/强研究型高校,,,,,0,否,,low,头部/强研究型高校中未找到开设样本；当前规则未把该专业作为新质生产力核心或直接支撑。,该层级未找到开设样本，按专业属性估算
9911,300107,高速铁路智能供电技术,2,区域重点/特色优势高校,,,,,0,否,,low,区域重点/特色优势高校中未找到开设样本；当前更像传统专业供给，需结合具体学校特色复核。,该层级未找到开设样本，按专业属性估算
9911,300107,高速铁路智能供电技术,3,普通应用/职业供给高校,,,,,0,否,,low,普通应用/职业供给高校中未找到开设样本；当前不建议直接标为新质生产力专业。,该层级未找到开设样本，按专业属性估算
9599,300201,道路与桥梁工程,1,头部/强研究型高校,,,,,0,弱相关,artificial_intelligence,low,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为artificial_intelligence。,该层级未找到开设样本，按专业属性估算
9599,300201,道路与桥梁工程,2,区域重点/特色优势高校,,,,,0,弱相关,artificial_intelligence,low,区域重点/特色优势高校中未找到开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为artificial_intelligence。,该层级未找到开设样本，按专业属性估算
9599,300201,道路与桥梁工程,3,普通应用/职业供给高校,,,,,0,弱相关,artificial_intelligence,low,普通应用/职业供给高校中未找到开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为artificial_intelligence。,该层级未找到开设样本，按专业属性估算
9600,300202,智能交通管理,1,头部/强研究型高校,,,,,0,弱相关,digital_economy;artificial_intelligence;commercial_space,low,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为digital_economy;artificial_intelligence;commercial_space。,该层级未找到开设样本，按专业属性估算
9600,300202,智能交通管理,2,区域重点/特色优势高校,,,,,0,弱相关,digital_economy;artificial_intelligence;commercial_space,low,区域重点/特色优势高校中未找到开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为digital_economy;artificial_intelligence;commercial_space。,该层级未找到开设样本，按专业属性估算
9600,300202,智能交通管理,3,普通应用/职业供给高校,,,,,0,弱相关,digital_economy;artificial_intelligence;commercial_space,low,普通应用/职业供给高校中未找到开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为digital_economy;artificial_intelligence;commercial_space。,该层级未找到开设样本，按专业属性估算
9602,300203,汽车服务工程技术,1,头部/强研究型高校,,,,,0,弱相关,advanced_manufacturing;artificial_intelligence;digital_economy;green_low_carbon,low,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为advanced_manufacturing;artificial_intelligence;digital_economy;green_low_carbon。,该层级未找到开设样本，按专业属性估算
9602,300203,汽车服务工程技术,2,区域重点/特色优势高校,,,,,0,弱相关,advanced_manufacturing;artificial_intelligence;digital_economy;green_low_carbon,low,区域重点/特色优势高校中未找到开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为advanced_manufacturing;artificial_intelligence;digital_economy;green_low_carbon。,该层级未找到开设样本，按专业属性估算
9602,300203,汽车服务工程技术,3,普通应用/职业供给高校,,,,,0,弱相关,advanced_manufacturing;artificial_intelligence;digital_economy;green_low_carbon,low,普通应用/职业供给高校中未找到开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为advanced_manufacturing;artificial_intelligence;digital_economy;green_low_carbon。,该层级未找到开设样本，按专业属性估算
9912,300204,道路工程智能检测,1,头部/强研究型高校,,,,,0,否,,low,头部/强研究型高校中未找到开设样本；当前规则未把该专业作为新质生产力核心或直接支撑。,该层级未找到开设样本，按专业属性估算
9912,300204,道路工程智能检测,2,区域重点/特色优势高校,,,,,0,否,,low,区域重点/特色优势高校中未找到开设样本；当前更像传统专业供给，需结合具体学校特色复核。,该层级未找到开设样本，按专业属性估算
9912,300204,道路工程智能检测,3,普通应用/职业供给高校,,,,,0,否,,low,普通应用/职业供给高校中未找到开设样本；当前不建议直接标为新质生产力专业。,该层级未找到开设样本，按专业属性估算
9604,300301,航海技术,1,头部/强研究型高校,10204,大连海事大学,85,辽宁,1,否,,low,头部/强研究型高校中有开设样本；当前规则未把该专业作为新质生产力核心或直接支撑。,远程 edu_school_major + 三层院校表
9604,300301,航海技术,2,区域重点/特色优势高校,10259,上海海事大学,221,上海,7,否,,low,区域重点/特色优势高校中有开设样本；当前更像传统专业供给，需结合具体学校特色复核。,远程 edu_school_major + 三层院校表
9604,300301,航海技术,2,区域重点/特色优势高校,10298,集美大学,231,福建,7,否,,low,区域重点/特色优势高校中有开设样本；当前更像传统专业供给，需结合具体学校特色复核。,远程 edu_school_major + 三层院校表
9604,300301,航海技术,2,区域重点/特色优势高校,10607,北部湾大学,400,广西,7,否,,low,区域重点/特色优势高校中有开设样本；当前更像传统专业供给，需结合具体学校特色复核。,远程 edu_school_major + 三层院校表
9604,300301,航海技术,2,区域重点/特色优势高校,10340,广东海洋大学,430,广东,7,否,,low,区域重点/特色优势高校中有开设样本；当前更像传统专业供给，需结合具体学校特色复核。,远程 edu_school_major + 三层院校表
9604,300301,航海技术,2,区域重点/特色优势高校,12124,江苏海事职业技术学院,,江苏,7,否,,low,区域重点/特色优势高校中有开设样本；当前更像传统专业供给，需结合具体学校特色复核。,远程 edu_school_major + 三层院校表
9604,300301,航海技术,3,普通应用/职业供给高校,11788,安徽交通职业技术学院,,安徽,1,否,,low,普通应用/职业供给高校中有开设样本；当前不建议直接标为新质生产力专业。,远程 edu_school_major + 三层院校表
9605,300302,港口智能工程技术,1,头部/强研究型高校,,,,,0,是,green_low_carbon;advanced_manufacturing;artificial_intelligence;digital_economy;future_industries,high,头部/强研究型高校中未找到开设样本；更偏前沿科研、交叉学科和原创技术供给，方向为green_low_carbon;advanced_manufacturing;artificial_intelligence;digital_economy;future_industries。,该层级未找到开设样本，按专业属性估算
9605,300302,港口智能工程技术,2,区域重点/特色优势高校,,,,,0,是,green_low_carbon;advanced_manufacturing;artificial_intelligence;digital_economy;future_industries,high,区域重点/特色优势高校中未找到开设样本；更偏工程转化、区域产业链和特色学科建设，方向为green_low_carbon;advanced_manufacturing;artificial_intelligence;digital_economy;future_industries。,该层级未找到开设样本，按专业属性估算
9605,300302,港口智能工程技术,3,普通应用/职业供给高校,,,,,0,是,green_low_carbon;advanced_manufacturing;artificial_intelligence;digital_economy;future_industries,high,普通应用/职业供给高校中未找到开设样本；更偏岗位技能、应用场景落地和产业人才供给，方向为green_low_carbon;advanced_manufacturing;artificial_intelligence;digital_economy;future_industries。,该层级未找到开设样本，按专业属性估算
9607,300303,轮机工程技术,1,头部/强研究型高校,,,,,0,弱相关,artificial_intelligence;green_low_carbon,low,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为artificial_intelligence;green_low_carbon。,该层级未找到开设样本，按专业属性估算
9607,300303,轮机工程技术,2,区域重点/特色优势高校,12124,江苏海事职业技术学院,,江苏,3,弱相关,artificial_intelligence;green_low_carbon,low,区域重点/特色优势高校中有开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为artificial_intelligence;green_low_carbon。,远程 edu_school_major + 三层院校表
